unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786476939.0113575,0,2,16.03,66,1755,9001,8,22413528,16650064,14512,0,1270,20
1786476939.5287225,0,164,14.77,66,1755,9001,8,22213068,16653104,431956,0,39014,350
1786476940.0554857,0,166,15.08,66,1815,9001,8,22140064,16656032,461464,0,50961,355
1786476940.5774405,0,166,14.83,65,1762,9001,7,22137420,16658124,465380,0,64270,355
1786476941.1004393,0,166,14.31,65,1755,9001,8,22151388,16659816,465592,0,64839,355
1786476941.6224542,0,166,14.30,65,1762,9001,7,22116912,16665644,465624,0,65364,355
1786476942.1445813,0,166,14.22,65,1755,9001,8,22132408,16666812,465624,0,66414,355
1786476942.665504,0,166,14.23,65,1762,9001,8,22086048,16723348,465624,0,66939,355
1786476943.1874986,0,166,14.41,65,1762,9001,8,22129560,16733564,465648,0,67471,355
1786476943.708513,0,166,14.42,65,1755,9001,8,22042548,16862288,874528,0,74449,356
1786476944.2296886,0,166,14.21,65,1755,9001,7,22004140,16954760,9774260,0,214332,356
1786476944.7506824,0,166,14.07,65,1755,9001,8,21878740,17031992,15622900,0,306831,356
1786476945.275592,0,166,14.08,64,1755,9001,8,21772244,17087028,20146684,0,378080,356
1786476945.7966547,0,166,14.05,64,1755,9001,8,21930112,17051056,21059704,0,392627,356
1786476946.3207483,0,166,14.02,64,1755,9001,8,22009176,16943132,21640568,0,403864,356
1786476946.9035907,0,166,14.04,64,1755,9001,6,22031464,16929788,21750380,0,405688,356
1786476947.6763031,0,166,14.03,64,1755,9001,7,22403888,16397552,21775892,163652,408877,356
1786476948.3188236,0,166,14.04,64,1755,9001,7,22558020,16299656,21892988,163652,410722,356
1786476949.1159701,0,10052,14.03,64,1755,9001,7,22605124,16192344,21771164,179736,413719,726
1786476949.640699,55,10052,14.76,65,1777,9001,7,22585928,16200100,21558440,179700,413719,735
1786476950.1639743,60,10052,19.01,65,1807,9001,7,22531824,16229088,21181516,179696,413719,736
1786476950.6889935,55,10686,24.29,65,1792,9001,8,22327768,16268280,17899960,162656,457979,16395
1786476951.2127578,12,10688,26.39,66,1972,9001,8,22322264,16236928,18045320,152664,464319,42221
1786476951.7488365,0,10756,22.06,65,1800,9001,8,22289736,16031536,18163992,224636,516923,43080
1786476952.2769573,64,10778,30.71,67,1837,14001,7,21977300,16087460,17917376,222940,574110,48666
1786476952.7988162,8,10778,33.60,66,1777,14001,8,21962824,16094236,17864948,222884,575586,77497
1786476953.3198094,4,10778,25.87,65,1762,9001,7,21955264,16102892,17882176,222876,575791,111042
1786476953.8400242,9,10778,19.99,65,1792,9001,8,21949064,16120060,17917892,222836,575827,140025
1786476954.3589633,12,10778,18.23,66,1755,9001,7,21916928,16131904,18040568,222792,575855,171168
1786476954.879054,64,10778,19.83,65,1755,9001,8,21877832,16188484,18375168,222712,580796,181835
1786476955.404025,4,10780,21.41,65,1755,9001,7,21565680,16454260,18496064,219312,595327,182903
1786476955.9297829,87,10814,26.21,65,1755,9001,8,21610676,16464096,18535232,219124,598934,182964
1786476956.4569347,53,10814,27.85,65,1755,9001,7,21504792,16490140,18605060,213940,614750,184270
1786476956.9899535,32,10814,33.55,68,2377,9001,7,21514280,16496032,18583328,213704,614859,184352
1786476957.519936,31,10814,52.80,70,2655,14001,7,21453900,16505712,18581736,213612,614870,184379
1786476958.0532286,30,10814,68.21,71,2625,14001,8,21506924,16513016,18571968,213540,614899,184408
1786476958.5830023,30,10814,70.85,72,2662,14001,8,21506656,16523600,18576152,213448,614965,184440
1786476959.1120696,31,10814,71.14,72,2670,14001,8,21525868,16525596,18576728,213364,614973,184461
1786476959.6403143,30,10814,71.11,71,2662,14001,7,21521536,16529704,18577488,213304,614988,184477
1786476960.1741025,30,10814,71.36,72,2662,14001,7,21483848,16537148,18577832,213220,614998,184499
1786476960.7073207,30,10814,70.77,73,2625,14001,7,21489932,16545208,18580128,213132,615057,184533
1786476961.2360542,25,10814,69.92,73,2617,14001,8,21485728,16547540,18583512,213108,615117,184550
1786476961.761276,0,222,54.85,68,1755,14001,8,21589692,16568420,8184728,208016,615198,185069
1786476962.2802415,0,222,29.40,67,1762,9001,7,21685716,16635600,734452,149104,615395,197800
