unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786478399.5164623,0,2,4.85,62,180,405,16,21587032,17078700,17368,0,1527,21
1786478400.0413244,0,31,4.85,62,180,405,15,21426844,17101712,316008,0,13392,467
1786478400.558669,1,190,6.51,62,180,9001,17,21295076,17111908,500708,0,39372,483
1786478401.0796137,0,190,10.32,62,1800,9001,17,21208384,17119912,5016548,0,110457,483
1786478401.6004016,0,190,13.77,62,1755,9001,17,21278396,17122020,7921072,0,156691,483
1786478402.1236641,0,190,13.74,62,1755,9001,17,21550432,17123688,14047344,0,253440,483
1786478402.6454718,0,190,13.74,62,1755,9001,18,21558876,17093144,17537256,0,308869,483
1786478403.1965303,0,190,13.73,63,1755,9001,17,21777612,16812916,18150108,1520,318555,483
1786478403.7654877,0,190,13.79,63,1755,9001,17,21840636,16690160,19111480,102852,336246,516
1786478404.2895765,0,190,13.81,63,1755,9001,18,21928712,16578148,21013536,102848,366566,517
1786478404.8500724,0,190,13.86,63,1755,9001,17,22132816,16304452,21358192,131108,372483,518
1786478405.4604774,0,190,13.92,63,1755,9001,16,22410728,15881184,21698692,151728,378214,522
1786478406.04578,0,190,13.95,63,1755,9001,17,22603332,15624320,21901560,151748,384231,528
1786478406.5706334,0,8106,14.10,63,1792,9001,17,22388444,15838936,21654072,150252,392214,1017
1786478407.1165414,49,8106,17.24,63,1785,9001,17,22336140,15870056,21479576,150248,399627,1336
1786478407.6399107,50,8106,19.94,64,1897,9001,17,22322924,15881148,16215828,150204,401793,1554
1786478408.1609142,8,9130,23.22,64,1785,9001,17,22109296,15908148,10545116,133512,467082,7064
1786478408.686199,0,9132,22.32,64,1785,9001,17,22099388,15916340,10578648,133116,468382,7345
1786478409.2078536,0,9132,21.19,64,1755,9001,17,22125572,15909300,10578648,133116,468382,7345
1786478409.729885,0,9132,18.04,64,1755,9001,16,22047364,15940924,10682436,122936,476017,10567
1786478410.25967,1,9222,17.57,64,1830,9001,18,21648728,15938464,11206968,119492,584261,11748
1786478410.7847512,55,9222,26.36,66,1815,14001,17,21613768,15949596,11565204,119492,592770,12079
1786478411.309716,52,9222,33.88,66,1807,14001,17,21640220,15954900,11904468,119488,600443,12402
1786478411.8359246,48,9224,33.82,65,1807,14001,18,21636244,15961072,12074188,119472,604916,12604
1786478412.3609571,83,9224,35.93,66,1822,14001,18,21557192,15989088,12097328,119468,616824,12614
1786478412.8877518,88,9224,40.05,66,1402,14001,19,21520128,16024688,12102632,119468,616931,12617
1786478413.4088907,59,9224,38.73,66,1807,14001,18,21509964,16033904,12115184,119468,617175,12624
1786478413.9298515,64,9224,35.96,66,1807,14001,19,21466424,16042968,11968484,118852,630489,12790
1786478414.4601464,29,9224,43.04,68,2250,14001,19,21439456,16062312,11967864,118756,630541,12825
1786478414.9929106,41,9224,44.71,66,1387,14001,18,21443372,16072136,11963932,118648,630557,12853
1786478415.5248718,30,9224,44.43,68,2205,14001,19,21430144,16078328,11967128,118604,630611,12871
1786478416.063672,37,9224,44.83,67,1522,14001,19,21468608,16073420,11967528,118524,630612,12895
1786478416.597408,42,9224,44.70,67,1597,14001,19,21416136,16121268,11967592,118460,630612,12911
1786478417.1299937,31,9224,44.99,68,1972,14001,19,21435752,16116728,11967760,118420,630613,12922
1786478417.6636574,38,9224,45.00,68,1710,14001,18,21378060,16115432,11965600,118384,630613,12934
1786478418.1966512,32,9224,44.49,69,2115,14001,18,21248324,16124208,11965696,118352,630614,12942
1786478418.730162,37,9224,44.66,69,1792,14001,18,21224216,16124356,11965864,118312,630615,12953
