unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786486830.4188576,0,2,19.52,69,1755,9001,7,21060500,16848152,14932,0,1312,20
1786486830.9367669,2,190,17.88,69,1777,9001,5,20743516,16848592,435368,0,23260,269
1786486831.4557538,0,190,16.62,68,1755,9001,4,20639588,16848908,965344,0,43693,269
1786486831.976885,0,190,15.07,68,1755,9001,4,20608444,16850100,2955956,0,75040,269
1786486832.4967926,0,190,15.09,68,1755,9001,4,20587004,16851036,5766032,0,119315,269
1786486833.017128,0,190,14.92,67,1755,9001,3,20520956,16851528,8936432,0,169290,269
1786486833.5349689,0,190,14.73,67,1755,9001,3,20448792,16851960,17892924,0,309777,269
1786486834.0549822,0,190,14.85,67,1755,9001,3,20924840,16827188,19269976,0,331511,269
1786486834.6589117,0,190,14.73,66,1755,9001,7,21062440,16613528,19779404,0,339751,269
1786486835.2689974,0,190,14.35,66,1755,9001,12,21251200,16355500,20078308,0,345582,269
1786486835.8219435,0,190,14.32,66,1755,9001,12,21461672,16051728,20376876,0,350724,269
1786486836.4222991,0,190,14.42,66,1755,9001,21,21715744,15651176,20461952,93480,354556,275
1786486837.023022,0,190,14.50,66,1755,9001,25,21996088,15294776,20804116,93420,360086,293
1786486837.6196613,0,190,14.52,66,1755,9001,27,21934692,15361684,21275524,93420,369103,293
1786486838.1621387,0,9478,14.13,65,1755,9001,22,21889672,15385468,21064044,92088,382289,685
1786486838.6861746,43,9478,16.26,65,1792,9001,19,21864564,15399368,20688356,92080,382608,735
1786486839.213365,36,9478,20.49,66,1800,9001,24,21772948,15506852,20368796,92080,384239,951
1786486839.737307,43,10214,24.80,66,1822,9001,24,21779548,15531328,7878192,89116,385270,1773
1786486840.260072,2,10236,20.33,66,1770,9001,16,21625204,15545448,8218428,86660,439201,4869
1786486840.7883544,0,10304,22.98,66,1875,9001,11,21502796,15577628,8606872,74532,463032,9163
1786486841.3121107,51,10326,33.41,67,1965,14001,7,21127040,15584224,8183704,74196,560542,9388
1786486841.8351223,40,10326,32.47,66,1800,14001,5,21069476,15621192,9110200,74196,579006,9704
1786486842.3541534,46,10326,33.05,66,1800,14001,3,21057660,15624028,10037620,74196,598242,9987
1786486842.8762097,98,10328,37.14,67,1897,14001,2,21100284,15621052,10271924,74168,603639,10147
1786486843.4002686,91,10328,44.49,67,1927,14001,1,21029752,15623784,10338784,74164,614167,10159
1786486843.9222498,99,10328,45.50,68,1860,14001,1,21004408,15627872,10441472,73704,629543,10285
1786486844.4503207,34,10328,58.08,70,2700,14001,1,20969072,15634984,10451116,73508,629727,10335
1786486844.9803784,33,10328,71.05,71,2662,14001,1,20991056,15634024,10451468,73392,629730,10366
1786486845.5125732,35,10328,75.21,71,2700,14001,2,20973524,15640276,10453476,73288,629776,10392
1786486846.0362914,32,10328,75.57,72,2692,14001,4,20990636,15641604,10453604,73176,629777,10421
1786486846.5623944,34,10328,75.05,72,2685,14001,5,20843700,15752272,10454036,73124,629784,10435
1786486847.0929353,30,10328,72.65,71,2670,14001,9,20739184,15823512,10454132,73064,629786,10450
1786486847.6214485,34,10328,75.93,72,2700,14001,7,20636264,15831544,10454228,73024,629788,10460
1786486848.1465154,33,10328,75.51,72,2692,14001,5,20679524,15845600,10454484,72984,629791,10471
1786486848.6714597,35,10328,76.13,73,2700,14001,6,20536184,15850516,10611716,71860,684818,10755
1786486849.194706,92,10360,65.44,70,1867,14001,6,20499596,15859444,10610860,71824,687449,10768
1786486849.7237766,81,10360,44.92,69,1837,14001,7,20498364,15861852,10611712,71676,687627,10805
1786486850.2484815,96,10360,44.95,69,1845,14001,4,20442520,15872048,10660096,71676,697838,10805
1786486850.7706988,84,10360,47.17,69,1830,14001,3,20497588,15838536,10657232,71676,697838,10805
1786486851.2956223,36,10360,77.17,72,2700,14001,4,20510240,15841964,10708028,71672,709003,10806
1786486851.8303003,34,10360,76.51,73,2700,14001,2,20530068,15843924,10704208,71644,709092,10826
1786486852.3577094,35,10360,76.77,73,2700,14001,2,20536784,15845436,10671348,71616,709098,10836
1786486852.8846142,33,10360,76.26,73,2692,14001,3,20525672,15843632,10603804,71612,709098,10837
1786486853.4165542,35,10360,75.83,74,2700,14001,2,20557312,15843256,10519448,71608,709099,10838
1786486853.9446921,32,10360,75.71,73,2677,14001,2,20544408,15845484,10519900,71564,709105,10854
1786486854.4709215,33,10360,76.23,73,2700,14001,5,20481192,15857832,10520088,71548,709108,10859
1786486854.996668,34,10360,75.23,74,2692,14001,11,20555256,15864220,10525520,71548,709204,10870
1786486855.5246506,32,10360,75.54,74,2700,14001,9,20422764,15886808,10583020,71532,723679,10874
1786486856.049648,97,10360,53.40,72,1875,14001,5,20367764,15920740,10626844,71532,773783,10879
1786486856.5736628,92,10360,49.57,70,1845,14001,4,20340472,15924628,10591472,71532,774070,10958
1786486857.0958197,97,10360,44.40,70,1852,14001,2,20277384,15925124,10640236,71532,776041,10958
1786486857.6198652,99,10360,46.06,70,1845,14001,2,20283828,15926568,10645780,71532,776132,10960
1786486858.1427588,35,10360,52.90,72,2130,14001,1,20128320,16061944,10694544,71528,781169,10961
1786486858.6658747,36,10360,65.04,74,2677,14001,1,20045576,16152980,10694688,71512,781169,10967
1786486859.1888683,36,10360,77.34,75,2700,14001,1,20038620,16169908,10694720,71492,781170,10972
1786486859.7169335,36,10360,81.54,74,2692,14001,5,20026932,16172704,10694772,71484,781170,10975
1786486860.2429614,33,10360,74.88,75,2640,14001,10,19896716,16286564,10694944,71464,781173,10981
1786486860.7680123,34,10360,74.01,74,2655,14001,12,19793932,16306996,10695264,71440,781179,10987
1786486861.2971418,33,10360,75.75,75,2700,14001,13,19811812,16313364,10695568,71428,781184,10990
1786486861.8261738,36,10360,76.52,75,2685,14001,10,19748692,16317144,10695672,71416,781186,10993
1786486862.351222,21,10360,73.94,74,2677,14001,7,19766788,16324396,10702236,67912,781870,11886
1786486862.8730252,97,10360,56.20,72,1830,14001,8,19714608,16332492,10839636,60740,842996,13700
