unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786476992.2300136,0,2,4.59,60,180,405,7,21778036,17290484,17676,0,1530,29
1786476992.7543616,0,5,4.59,60,180,405,17,21700452,17312292,271520,0,17352,269
1786476993.281172,0,190,7.69,60,1845,9001,22,21565488,17314040,487816,0,47789,310
1786476993.8044057,0,190,13.03,60,1755,9001,23,21494396,17317352,3829808,0,102754,311
1786476994.3291821,0,190,13.40,61,1755,9001,22,21455428,17319648,8708880,0,179803,312
1786476994.8492472,0,190,13.42,61,1755,9001,19,21551152,17321840,16451864,0,301855,312
1786476995.3671603,0,190,13.41,61,1755,9001,16,21563784,17329712,18403108,0,334431,312
1786476995.8872476,0,190,13.44,61,1755,9001,15,21571496,17330072,19980336,0,359713,312
1786476996.4111784,0,190,13.45,61,1755,9001,14,21642220,17299056,20827808,0,374130,312
1786476996.9493768,0,190,13.46,61,1755,9001,16,21646672,17265188,20806508,0,393212,313
1786476997.4723701,35,5366,14.08,61,1785,9001,25,21674876,17247116,20821588,0,405209,597
1786476998.0044837,9,5366,15.26,61,1755,9001,23,21913348,16936312,21024968,0,408960,685
1786476998.6213078,13,5366,15.27,61,1755,9001,21,22110164,16654408,19055336,0,411527,823
1786476999.1705692,2,5988,17.66,62,1867,9001,20,22211324,16395536,13335432,31368,443964,885
1786476999.7904778,4,5990,18.04,62,1927,9001,20,22455356,16043260,13404120,123204,449093,21701
1786477000.3436072,0,5990,17.94,62,1755,9001,21,22428524,15988004,13225708,181532,449101,21726
1786477000.865346,4,6080,16.67,62,1897,9001,20,21932584,16046680,13170512,166548,562538,39675
1786477001.3882923,42,6080,21.03,63,1815,9001,18,21950300,16048420,13390636,166444,574525,49172
1786477001.9133677,7,6080,20.10,63,1755,9001,16,21913340,16113356,13372664,166444,574527,80968
1786477002.4359148,8,6080,16.02,63,1755,9001,15,21886608,16127608,13444564,166444,574561,112777
1786477002.9573693,5,6080,15.27,62,1755,9001,15,21857212,16134424,13857516,166444,580415,134890
1786477003.481548,38,6080,17.29,63,1785,9001,16,21911704,16135884,14457476,166444,593094,135178
1786477004.005682,52,6080,21.84,63,1830,9001,16,21907644,16155192,14535208,166444,597768,135667
1786477004.5247195,27,6080,25.85,63,1807,9001,17,21639152,16473272,14310284,166444,605953,135988
1786477005.047563,20,6080,28.01,63,1845,9001,19,21601364,16502688,14527572,166420,610389,144731
1786477005.5735433,55,6080,28.32,65,1890,9001,18,21394788,16664824,14547088,166416,623202,148824
1786477006.0995114,71,6080,31.04,64,1845,9001,20,21429148,16690412,14589684,166416,624462,148979
1786477006.6276262,74,6116,34.28,64,1837,9001,20,21347896,16701596,14715736,165992,643160,149223
1786477007.15782,25,6116,36.10,66,2137,14001,18,21350032,16704696,14733080,165448,643654,149438
1786477007.6888614,24,6116,48.38,68,2685,14001,16,21356420,16707736,14709612,165344,643845,149516
1786477008.2208369,29,6116,56.42,68,2700,9001,16,21358908,16710276,14690224,165260,643933,149561
1786477008.74968,22,6116,55.54,68,2655,14001,15,21353292,16713772,14696256,165216,644105,149617
1786477009.2835844,26,6116,56.10,69,2737,14001,17,21326788,16729004,14691688,165136,644106,149638
1786477009.816822,20,6116,54.09,68,2557,9001,22,21322376,16733508,14691840,165088,644113,149650
1786477010.3465908,21,6116,51.56,68,2632,14001,22,21328068,16744388,14700236,165036,644272,149696
1786477010.8769445,23,6116,53.26,69,2640,9001,20,21346456,16731808,14695880,169992,644283,149720
1786477011.411749,30,6116,54.14,69,2677,9001,19,21378288,16682944,14635940,212736,644284,149945
1786477011.941671,21,6116,53.33,69,2670,14001,18,21429352,16611544,14588088,266104,644375,149962
1786477012.4727259,27,6116,55.52,70,2692,9001,18,21438748,16561812,14547124,309772,644429,151369
1786477013.0043395,24,6116,56.58,70,2655,14001,19,21477752,16505184,14490864,366096,644429,151514
1786477013.5380268,32,248,57.11,71,2745,9001,23,21558728,16467444,12333892,420024,644487,152654
1786477014.060885,0,248,43.35,67,1762,9001,29,21683844,16448060,485720,438288,644490,163151
