unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786476816.3236773,0,2,16.65,66,1755,9001,7,22463504,16763820,14008,0,1208,20
1786476816.8437521,0,5,15.98,66,1755,9001,8,22353764,16775928,214752,0,20618,162
1786476817.3676126,0,164,16.66,66,1785,9001,7,22180968,16757216,468320,0,52164,263
1786476817.8930216,0,164,16.43,66,1755,9001,8,22146360,16769260,8216504,0,174742,263
1786476818.4128036,0,164,15.64,66,1755,9001,8,22114932,16770520,17926548,0,326851,263
1786476818.933783,0,164,15.17,65,1755,9001,7,22247000,16694016,20542036,0,367900,263
1786476819.5587711,0,164,14.49,65,1755,9001,7,22486772,16356856,20655784,130804,371940,263
1786476820.1657846,0,164,14.04,65,1755,9001,8,22537964,16219124,21356392,186696,384433,263
1786476820.7880523,0,2600,14.42,65,1755,9001,8,22641076,16072972,22036504,194220,397284,298
1786476821.3837795,37,3220,17.75,66,1785,14001,7,22712948,15957620,16959744,177896,399320,4386
1786476822.0219839,4,3240,23.07,66,1882,14001,8,22415880,16035372,16348608,178796,433286,13483
1786476822.547237,0,3240,22.68,65,1762,9001,7,22427924,16061556,16420528,168844,439273,16605
1786476823.0747986,1,3330,19.64,66,1920,9001,7,21988120,16080552,16448756,165152,550669,17748
1786476823.601154,50,3330,21.46,66,1822,9001,8,21903896,16098084,16491668,165152,556463,18122
1786476824.1259258,52,3330,26.57,68,1815,9001,8,21845184,16262916,16753312,165152,561909,18525
1786476824.6479545,50,3330,29.60,66,1815,9001,7,21882728,16282904,16765336,165152,564796,19762
1786476825.1679657,47,3330,31.24,66,1822,9001,8,21885704,16301436,16825044,165152,572516,20051
1786476825.7389908,4,3330,27.13,66,1860,9001,8,21844220,16317868,17019136,165124,581238,21225
1786476826.265004,84,3366,27.10,67,1860,9001,8,21751436,16332856,17121908,165056,597862,21856
1786476826.7891796,85,3366,32.44,68,1860,9001,8,21744072,16343512,17173196,165052,599249,21987
1786476827.314236,85,3366,37.42,67,1860,9001,7,21762904,16346084,17230832,165012,600621,22099
1786476827.8400621,25,3368,37.96,68,2190,9001,7,21690396,16348664,17317044,164304,617271,22362
1786476828.37107,22,3368,46.67,70,2677,14001,7,21684924,16351452,17315636,164208,617368,22411
1786476828.9030843,20,3368,55.85,70,2662,14001,8,21638016,16386528,17306724,164120,617401,22446
1786476829.43532,28,3368,54.06,70,2760,9001,8,21578708,16502756,17291256,164060,617488,22476
1786476829.986082,20,3368,51.18,70,2580,14001,8,21389504,16717068,17285968,164016,617708,22552
1786476830.519167,27,3368,53.16,71,2745,9001,8,21378620,16733572,17282272,163960,617716,22569
1786476831.0492473,22,3368,53.08,71,2737,14001,8,21381024,16736740,17277684,163936,617718,22576
1786476831.5743337,22,3368,55.26,72,2677,14001,8,21339384,16802508,17278364,163896,617864,22626
1786476832.104462,26,3368,55.38,72,2752,9001,7,21348204,16813280,17259140,163820,617870,22648
1786476832.6324487,18,3368,52.74,72,2625,14001,7,21346524,16816888,17258580,163796,617874,22657
1786476833.1765528,29,3368,54.21,73,2707,9001,8,21346032,16817172,17251948,163772,617974,22680
1786476833.7033546,20,3368,54.98,73,2707,14001,7,21349168,16819220,17236296,163728,617977,22693
1786476834.2356408,22,3368,52.58,73,2737,14001,8,21343956,16827676,17190484,163668,618056,22725
1786476834.762537,18,3368,52.69,73,2655,9001,8,21274720,16882340,17184056,163612,618058,22741
1786476835.2972662,0,222,46.27,71,2070,9001,8,21317724,16910532,7746616,158964,618117,23141
1786476835.8184087,0,222,27.76,70,1755,9001,13,21372768,16997480,761496,115388,618525,34694
