unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786477074.8306854,0,2,18.04,70,1755,9001,18,22193804,16658092,17792,0,1536,26
1786477075.3498416,0,46,16.61,70,1755,9001,19,22084740,16667276,374044,0,28005,602
1786477075.9006865,0,190,16.68,70,1792,9001,24,21982852,16671972,992824,0,64549,606
1786477076.4237375,0,190,16.03,69,1755,9001,24,21951992,16676424,4933560,0,126838,606
1786477076.9439769,0,190,14.99,69,1755,9001,26,22055280,16682360,9669968,0,201783,607
1786477077.4678159,0,190,14.98,69,1755,9001,26,22081920,16684820,17936856,0,332477,607
1786477077.9887557,0,190,15.00,69,1755,9001,21,22083140,16689848,19566140,0,359322,607
1786477078.5157714,0,190,14.96,69,1755,9001,23,22082828,16691828,20529928,0,375472,607
1786477079.085977,0,190,14.96,69,1755,9001,20,22283652,16399732,20630692,172128,379926,624
1786477079.6398427,0,190,14.94,68,1755,9001,21,22361052,16262024,21168524,183892,388783,630
1786477080.2289317,0,190,14.81,68,1755,9001,20,22480288,16077016,21654572,204728,397431,630
1786477080.7750478,41,8106,15.37,68,1800,9001,21,22531792,15965924,21968848,203216,404201,1076
1786477081.3331923,47,8106,17.74,68,1807,9001,24,22576864,15888868,21969252,221520,404827,1275
1786477081.8599315,54,8106,20.97,68,1792,9001,25,22544756,15918420,21759192,221516,405114,1422
1786477082.3859198,2,8748,22.44,69,1800,9001,25,22395124,15944560,16560108,204308,443028,6497
1786477082.9079337,0,8748,24.23,69,1755,9001,24,22388000,15954340,16560172,204280,443035,6505
1786477083.430082,1,8838,24.08,69,1912,9001,19,21905156,15979528,16424452,190716,560403,10354
1786477083.9541857,54,8838,26.04,69,1830,9001,25,21859556,16014696,16234728,190696,561923,10559
1786477084.4790182,40,8838,29.15,69,1800,9001,27,21923040,16031936,16747504,190696,572593,10810
1786477085.054303,28,8838,28.69,69,1785,9001,31,21596160,16288984,17070844,190696,582587,11062
1786477085.5873246,37,8840,27.84,69,1807,9001,32,21599096,16309412,17250604,190688,587440,11324
1786477086.1181347,3,8872,31.94,69,1920,9001,33,21533652,16320632,17330196,190580,603788,11548
1786477086.6462498,70,8872,32.89,70,1845,14001,33,21437816,16445524,17337776,190580,604232,11602
1786477087.176191,79,8872,34.63,70,1830,14001,32,21300868,16512936,17366288,190536,618888,11620
1786477087.700259,19,8872,44.10,72,1935,14001,21,21286964,16535868,17341592,189992,620016,11815
1786477088.2322135,28,8872,57.21,74,2632,14001,14,21164412,16700972,17343528,189880,620072,11864
1786477088.7650015,30,8872,66.24,74,2677,14001,9,21178812,16710360,17310128,189776,620229,11935
1786477089.292309,30,8872,71.07,75,2685,14001,7,21182144,16718872,17274344,189712,620332,11979
1786477089.8222942,29,8872,71.28,76,2685,14001,6,21153744,16740624,17268976,189664,620334,11991
1786477090.3531992,27,8872,69.48,75,2610,14001,4,21138144,16752320,17253148,189572,620337,12019
1786477090.8824506,30,8872,68.67,76,2655,14001,4,21094404,16758280,17186244,189524,620341,12032
1786477091.4102328,30,8872,70.19,76,2677,14001,3,21144032,16763136,17182616,189464,620343,12048
1786477091.940385,25,8872,70.73,76,2640,14001,3,21172320,16769008,17142764,189392,620421,12087
1786477092.4643166,22,8872,69.61,75,2602,14001,3,21156336,16782264,17128296,189328,620423,12106
1786477092.9903977,1,246,62.42,73,2220,14001,3,21224436,16791344,2332124,184712,620489,12489
1786477093.509503,0,220,39.13,71,1755,9001,4,21930364,16943888,0,0,620993,24944
