0.00.454.980 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.568.001 I srv          init: The UI is disabled
0.00.568.005 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.568.107 W srv  llama_server: -----------------
0.00.568.108 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.568.109 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.568.109 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.568.109 W srv  llama_server: -----------------
0.00.569.386 I srv    load_model: loading model '/home/mobrienv/code/nemotron35-bench/models/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4.gguf'
0.00.882.983 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.00.884.785 W model has unused tensor blk.52.nextn.enorm.weight (size = 10752 bytes) -- ignoring
0.00.884.788 W model has unused tensor blk.52.nextn.hnorm.weight (size = 10752 bytes) -- ignoring
0.00.884.791 W model has unused tensor blk.52.nextn.eh_proj.weight (size = 28901376 bytes) -- ignoring
0.00.884.793 W model has unused tensor blk.52.nextn.shared_head_norm.weight (size = 10752 bytes) -- ignoring
0.00.884.795 W model has unused tensor blk.52.attn_norm.weight (size = 10752 bytes) -- ignoring
0.00.884.800 W model has unused tensor blk.52.attn_q.weight (size = 22020096 bytes) -- ignoring
0.00.884.801 W model has unused tensor blk.52.attn_k.weight (size = 1376256 bytes) -- ignoring
0.00.884.803 W model has unused tensor blk.52.attn_v.weight (size = 1376256 bytes) -- ignoring
0.00.884.809 W model has unused tensor blk.52.attn_output.weight (size = 22020096 bytes) -- ignoring
0.00.884.813 W model has unused tensor blk.52.post_attention_norm.weight (size = 10752 bytes) -- ignoring
0.00.884.815 W model has unused tensor blk.52.ffn_gate_inp.weight (size = 688128 bytes) -- ignoring
0.00.884.817 W model has unused tensor blk.52.exp_probs_b.bias (size = 512 bytes) -- ignoring
0.00.884.819 W model has unused tensor blk.52.ffn_down_exps.weight (size = 1277165568 bytes) -- ignoring
0.00.884.820 W model has unused tensor blk.52.ffn_up_exps.weight (size = 1277165568 bytes) -- ignoring
0.00.884.822 W model has unused tensor blk.52.ffn_down_shexp.weight (size = 19955712 bytes) -- ignoring
0.00.884.824 W model has unused tensor blk.52.ffn_up_shexp.weight (size = 19955712 bytes) -- ignoring
0.08.166.362 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.08.175.111 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.08.175.209 I srv  llama_server: model loaded
0.08.175.229 I srv  llama_server: listening on http://127.0.0.1:8080
0.08.175.231 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.08.175.231 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.09.289.770 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.09.289.926 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.15.204.741 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =   2073, progress = 0.13, t =   5.91 s / 350.48 tokens per second
0.18.969.740 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =   4121, progress = 0.26, t =   9.68 s / 425.73 tokens per second
0.22.815.555 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =   6169, progress = 0.39, t =  13.53 s / 456.10 tokens per second
0.26.719.261 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =   8217, progress = 0.51, t =  17.43 s / 471.45 tokens per second
0.30.575.335 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  10265, progress = 0.64, t =  21.29 s / 482.26 tokens per second
0.34.554.838 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  12313, progress = 0.77, t =  25.26 s / 487.36 tokens per second
0.38.479.429 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  14361, progress = 0.90, t =  29.19 s / 491.99 tokens per second
0.41.212.475 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  15464, progress = 0.97, t =  31.92 s / 484.42 tokens per second
0.42.222.611 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  15976, progress = 1.00, t =  32.93 s / 485.11 tokens per second
0.45.331.182 I slot print_timing: id  0 | task 0 | n_decoded =    120, tg =  39.70 t/s, tg_3s =  39.70 t/s
0.48.333.630 I slot print_timing: id  0 | task 0 | n_decoded =    241, tg =  40.00 t/s, tg_3s =  40.30 t/s
0.48.708.044 I slot print_timing: id  0 | task 0 | prompt eval time =   33018.19 ms / 15980 tokens (    2.07 ms per token,   483.98 tokens per second)
0.48.708.050 I slot print_timing: id  0 | task 0 |        eval time =    6399.89 ms /   256 tokens (   25.00 ms per token,    40.00 tokens per second)
0.48.708.051 I slot print_timing: id  0 | task 0 |       total time =   39418.07 ms / 16236 tokens
0.48.708.057 I slot print_timing: id  0 | task 0 |    graphs reused =        254
0.48.723.741 I slot      release: id  0 | task 0 | stop processing: n_tokens = 16235, truncated = 0
0.48.740.568 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
0.48.740.665 I slot launch_slot_: id  0 | task 267 | processing task, is_child = 0
0.52.117.738 I slot print_timing: id  0 | task 267 | n_decoded =    116, tg =  38.66 t/s, tg_3s =  38.66 t/s
0.55.125.894 I slot print_timing: id  0 | task 267 | n_decoded =    236, tg =  39.28 t/s, tg_3s =  39.89 t/s
0.55.596.832 I slot print_timing: id  0 | task 267 | prompt eval time =     376.78 ms /    28 tokens (   13.46 ms per token,    74.31 tokens per second)
0.55.596.838 I slot print_timing: id  0 | task 267 |        eval time =    6479.32 ms /   256 tokens (   25.31 ms per token,    39.51 tokens per second)
0.55.596.851 I slot print_timing: id  0 | task 267 |       total time =    6856.09 ms /   284 tokens
