unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786477245.5408902,0,2,16.76,70,1755,9001,1,21056440,17732984,14024,0,1207,18
1786477246.0592709,0,46,16.49,70,1755,9001,2,21076068,17731348,375392,0,20946,317
1786477246.6042035,0,190,16.41,70,1867,9001,2,20948144,17734312,1731392,0,66958,324
1786477247.1262279,0,190,16.11,70,1755,9001,2,20948088,17762764,4084420,0,104025,324
1786477247.645245,0,190,15.10,70,1755,9001,1,20790560,17818492,6586972,0,143354,324
1786477248.1652787,0,190,15.07,69,1755,9001,1,20910072,17780724,11532852,0,221106,324
1786477248.6834114,0,190,15.05,69,1755,9001,1,21032008,17720284,16465576,0,299018,324
1786477249.2102969,0,190,14.95,69,1755,9001,1,21107276,17629340,19136824,0,341350,324
1786477249.7665834,0,190,15.05,69,1755,9001,1,21414740,17281300,19567448,0,348203,324
1786477250.3633394,0,190,14.98,69,1755,9001,1,21661424,16895388,19857104,41608,353415,324
1786477250.9573965,0,190,14.96,69,1755,9001,1,21819224,16675100,20173412,152628,360829,324
1786477251.5235407,0,190,14.93,69,1755,9001,1,22088456,16338820,20595688,152600,367515,331
1786477252.1573875,0,190,14.91,69,1755,9001,1,22037536,16302344,21372004,180288,382478,331
1786477252.6937692,0,190,14.94,68,1755,9001,1,22249656,16067048,21678828,188780,387582,331
1786477253.3224354,0,190,14.87,68,1755,9001,1,22418600,15825460,21832604,196268,390220,331
1786477253.946785,0,190,14.67,68,1755,9001,1,22406024,15750596,21909356,196236,391476,339
1786477256.6317177,21,8106,14.95,68,1755,9001,15,22371840,15698140,21011320,209240,393544,747
1786477257.16266,50,8106,16.89,68,1792,9001,20,22327616,15724776,20767460,209236,394098,812
1786477257.6855912,51,8106,21.91,69,1807,9001,15,22307976,15743812,12875144,209204,394533,931
1786477258.2089362,1,8730,24.07,68,1822,9001,12,22132220,15785696,11453724,192008,430418,5322
1786477258.7338681,0,8730,24.36,68,1897,9001,11,22107920,15829468,11432044,192008,430418,5322
1786477259.2558017,0,8730,22.61,68,1755,9001,12,22088120,15850356,11431880,192008,430418,5322
1786477259.777741,0,8730,20.06,68,1755,9001,17,22087504,15870528,11432000,191984,430426,5329
1786477260.3076465,11,8820,18.07,72,1845,9001,19,21593096,15978132,11672764,167168,531937,11602
1786477260.837991,59,8820,25.90,69,1710,14001,16,21560860,15984412,11677392,167144,532531,11655
1786477261.3607912,32,8820,33.41,69,1800,14001,13,21555384,15991128,11694616,167144,533175,14955
1786477261.8837717,38,8820,34.06,69,1800,14001,10,21586012,15996804,11720844,167144,533277,22036
1786477262.4049468,72,8820,36.77,69,1425,14001,10,21528012,16046664,11722632,167144,533352,22389
1786477262.930337,85,8852,39.53,70,1822,14001,19,21489984,16117476,11740956,166992,535199,22543
1786477263.4558015,94,8854,40.25,70,1350,14001,16,21490212,16134640,11742196,166944,535470,22567
1786477263.9788299,92,8854,40.56,70,1822,14001,17,21496796,16145852,11742232,166944,535470,22576
1786477264.5044425,93,8854,40.48,70,1365,14001,19,21457184,16197260,11741084,166940,535471,22584
1786477265.031972,92,8854,40.72,70,1822,14001,19,21370644,16209012,11741128,166940,535471,22609
1786477265.555207,96,8854,40.52,70,1372,14001,18,21385124,16214628,11741296,166940,535513,22609
1786477266.0811296,97,8854,41.03,70,1830,14001,19,21355092,16217588,11741396,166936,535514,22618
1786477266.6110241,93,8854,40.71,70,1387,14001,27,21362020,16226072,11741396,166936,535514,22618
1786477267.1419086,91,8854,40.91,70,1830,14001,32,21362320,16227716,11741640,166936,535518,22624
1786477267.6680012,95,8854,40.97,70,1395,14001,26,21364764,16230536,11743340,166936,535518,23049
1786477268.1950738,95,8854,40.98,71,1822,14001,22,21316564,16255232,11743384,166936,535519,23060
1786477268.7210445,95,8854,41.34,70,1575,14001,20,21352252,16258388,11743384,166936,535519,23060
1786477269.2458408,94,8854,43.50,73,1830,14001,17,21359792,16260688,11743592,166936,535566,23065
