unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786476217.5832634,0,2,4.35,53,180,405,20,20533816,17765052,189728,0,5548,1
1786476218.123333,0,2,5.01,53,180,405,14,21031592,17777372,0,0,14192,1
1786476218.8089156,0,2,5.34,53,180,405,12,21025080,17783824,0,0,14192,1
1786476219.331376,0,2,6.13,53,180,405,12,21014264,17787644,0,0,14192,1
1786476219.8657153,0,2,6.13,53,180,405,14,20973388,17790532,0,0,14192,1
1786476220.4027455,0,2,6.13,53,180,405,10,20923764,17793828,0,0,14192,1
1786476220.9374378,0,2,4.59,53,180,405,8,20894904,17800252,0,0,14192,1
1786476221.4752555,0,2,4.38,53,180,405,6,20888896,17801848,0,0,14192,1
1786476222.010543,0,2,4.38,53,180,405,6,20901736,17803904,0,0,14192,1
1786476222.5454583,0,2,4.32,53,180,405,5,20883988,17810456,0,0,14192,1
1786476223.0785177,0,2,4.32,53,180,405,9,20890936,17812412,0,0,14192,1
1786476223.6152425,0,2,4.37,53,180,405,14,20914412,17814836,0,0,14192,1
1786476224.1506684,0,2,4.37,53,180,405,16,20993944,17801716,0,0,14192,1
1786476224.6845775,0,2,4.45,53,180,405,16,20962280,17803048,0,0,14192,1
1786476225.2216794,0,2,4.45,53,180,405,24,20915368,17829632,0,0,14192,1
1786476225.756667,0,2,4.43,53,180,405,26,20889820,17833352,0,0,14192,1
1786476226.2918036,0,2,4.43,53,180,405,21,20912572,17834900,0,0,14192,1
1786476226.825659,0,2,4.42,53,180,405,18,20895304,17848356,0,0,14192,1
1786476227.359943,0,2,4.42,53,180,405,16,20885676,17875560,0,0,14192,1
1786476227.894781,0,2,4.41,53,180,405,16,20896832,17877544,0,0,14192,1
1786476228.428683,0,2,4.41,53,180,405,15,20845260,17961656,0,0,14192,1
1786476228.963915,0,2,4.45,53,180,405,14,20830092,17968936,0,0,14192,1
1786476229.4947264,0,2,4.44,53,180,405,14,20800772,17969828,0,0,14192,1
1786476230.0309303,0,2,4.44,53,180,405,15,20794724,17984304,0,0,14192,1
1786476230.5660195,0,2,4.36,53,180,405,16,20789572,17985820,0,0,14192,1
1786476231.1010642,0,2,4.36,53,180,405,23,20769216,17986956,0,0,14192,1
1786476231.643632,0,2,4.41,53,180,405,19,20764176,17988640,0,0,14192,1
1786476232.1799166,0,2,4.41,53,180,405,17,20748864,17988888,0,0,14192,1
1786476232.714105,0,2,4.39,53,180,405,15,20720412,17989224,0,0,14192,1
1786476233.250137,0,2,4.39,53,180,405,15,20741876,17989292,0,0,14192,1
1786476233.7854748,0,2,4.41,53,180,405,16,20741844,17991196,0,0,14192,1
1786476234.3209286,0,2,4.41,53,180,405,16,20721840,17992888,0,0,14192,1
1786476234.8552852,0,2,4.43,53,180,405,16,20691108,17993400,0,0,14192,1
1786476235.3902557,0,2,4.43,53,180,405,16,20686120,17994380,0,0,14192,1
1786476235.9265907,0,2,4.49,52,180,405,17,20679280,17995352,0,0,14192,1
1786476236.465232,0,2,4.44,52,180,405,16,20694004,17995484,0,0,14192,1
1786476237.0002697,0,2,4.44,52,180,405,16,20720000,17995548,0,0,14192,1
1786476237.5372164,0,2,4.34,52,180,405,17,20725280,17995584,0,0,14192,1
1786476238.080107,0,2,4.34,52,180,405,16,20737996,17996332,0,0,14192,1
1786476238.6171584,0,2,4.35,52,180,405,15,20763784,17998544,0,0,14192,1
1786476239.151142,0,2,4.35,52,180,405,16,20773484,18000164,0,0,14192,1
1786476239.68627,0,2,4.42,52,180,405,16,20731656,18003240,0,0,14192,1
1786476240.2229962,0,2,4.42,52,180,405,16,20717512,18004040,0,0,14192,1
1786476240.7622614,0,2,4.44,52,180,405,16,20709628,18004412,0,0,14192,1
1786476241.310417,0,2,4.44,52,180,405,16,20704136,18004524,0,0,14192,1
1786476241.8452628,0,2,4.41,52,180,405,16,20715544,18005728,0,0,14192,1
1786476242.382335,0,2,4.41,52,180,405,16,20738176,18006300,0,0,14192,1
1786476242.9214866,0,2,4.36,52,180,405,16,20733552,18006312,0,0,14192,1
1786476243.459529,0,2,4.38,52,180,405,16,20730156,18014096,0,0,14192,1
1786476244.0015378,0,2,4.38,52,180,405,20,20723236,18014256,0,0,14192,1
1786476244.537593,0,2,4.32,52,180,405,27,20722640,18016124,0,0,14192,1
1786476245.0725691,0,2,4.32,52,180,405,31,20708796,18016384,0,0,14192,1
1786476245.6064038,0,2,4.52,52,180,405,31,20696872,18018232,0,0,14192,1
1786476246.1406846,0,2,4.52,52,180,405,30,20692524,18018308,0,0,14192,1
1786476246.6755435,0,2,4.49,52,180,405,31,20685156,18019568,0,0,14192,1
1786476247.2096643,0,2,4.49,52,180,405,33,20684540,18020444,0,0,14192,1
1786476247.7445354,0,2,4.48,52,180,405,31,20694732,18021716,0,0,14192,1
1786476248.2786245,0,2,4.48,52,180,405,32,20688100,18022816,0,0,14192,1
1786476248.8125863,0,2,4.51,52,180,405,32,20664084,18029332,0,0,14192,1
1786476249.34756,0,2,4.51,52,180,405,31,20574512,18172076,0,0,14192,1
1786476249.882522,0,2,4.51,52,180,405,31,20515504,18174560,0,0,14192,1
1786476250.4165747,0,2,4.51,52,180,405,32,20425692,18369924,0,0,14192,1
1786476250.9516156,0,2,4.47,52,180,405,35,20401004,18370188,0,0,14192,1
1786476251.486749,0,2,4.50,53,180,405,35,20385376,18371960,0,0,14192,1
1786476252.0236857,0,2,4.50,53,180,405,35,20360740,18372068,0,0,14192,1
1786476252.5586426,0,2,4.48,53,180,405,35,20340824,18372564,0,0,14192,1
1786476253.0927298,0,2,4.48,53,180,405,38,20350140,18373068,0,0,14192,1
1786476253.62766,0,2,4.54,53,180,405,38,20348616,18406544,0,0,14192,1
