unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786477459.7575781,0,2,18.80,70,1755,9001,22,21488488,17696300,13400,0,1147,21
1786477460.277403,0,58,16.95,70,1755,9001,20,21300688,17695752,378188,0,15021,282
1786477460.7966635,1,190,17.87,70,1770,9001,17,21161156,17694444,957736,0,44143,286
1786477461.3176134,0,190,17.69,70,1755,9001,21,21176644,17689348,12395432,0,223704,286
1786477461.8374927,0,190,15.32,69,1755,9001,20,21084992,17689184,19036612,0,327530,286
1786477462.3615654,0,190,15.03,69,1755,9001,18,21322232,17524420,19707528,0,338093,286
1786477462.9598372,0,190,15.01,69,1755,9001,18,21363924,17452872,20683512,0,354503,286
1786477463.6127145,0,190,14.98,69,1755,9001,19,21555920,17189300,20926200,0,358539,286
1786477464.2423155,0,190,14.93,69,1755,9001,18,21703040,16954728,20993784,0,370051,286
1786477464.8395834,0,190,14.97,69,1755,9001,21,21730928,16922512,20981348,0,376986,286
1786477465.4191864,42,8106,15.41,69,1755,9001,24,21698728,16906720,20972600,0,381795,1590
1786477465.9538808,22,8106,16.82,69,1800,9001,23,21782460,16798320,20978656,28908,382079,8542
1786477466.4968112,21,8106,17.89,69,1792,9001,17,21883812,16674532,20956228,99944,382539,19817
1786477467.041608,4,8106,17.00,68,1762,9001,13,21933588,16598392,20813760,140192,382698,41127
1786477467.5646243,14,8106,16.28,68,1792,9001,10,21920752,16599172,20584792,140184,382918,64208
1786477468.0876465,15,8106,16.24,68,1800,9001,9,21969308,16527800,20717204,140168,384231,80529
1786477468.6107733,0,8746,16.81,68,1905,9001,9,21990256,16377208,15196480,125548,419286,84685
1786477469.1837711,5,8748,18.40,69,1875,9001,10,22158468,16117476,15212116,152896,422744,85364
1786477469.7073088,0,8748,17.74,68,1785,9001,18,22194496,16070912,15212116,152896,422744,85364
1786477470.2400198,0,8838,16.12,68,1755,9001,23,21910980,16076244,15204212,129880,484196,91684
1786477470.763034,1,8838,16.63,68,1890,9001,22,21696336,16096044,15432456,129556,538515,92021
1786477471.2904065,46,8838,25.76,70,1852,14001,25,21438224,16385880,15769588,129556,545978,92234
1786477471.8157697,52,8838,31.80,70,1800,14001,18,21426680,16387992,16058232,129552,552152,92565
1786477472.3418465,91,8870,37.48,71,1837,14001,14,21454032,16395472,16251148,129456,558492,92721
1786477472.8709278,89,8870,40.23,71,1822,14001,15,21441052,16396172,16273036,129352,559365,92759
1786477473.4030282,92,8872,41.75,70,1785,14001,17,21451708,16411928,16279924,129296,559741,92782
1786477473.9324403,94,8872,41.53,70,1822,14001,18,21435152,16414756,16270700,129292,559787,92788
1786477474.462116,84,8872,42.01,73,1822,14001,20,21387940,16458728,16269896,129292,559787,92788
1786477474.9918845,91,8872,41.79,70,1830,14001,21,21354216,16468360,16271364,129292,559866,92791
1786477475.516954,71,8872,41.97,70,1815,14001,16,21262980,16536832,16273520,129292,559901,92792
1786477476.042922,90,8872,41.94,72,1822,14001,12,21379960,16537124,16274536,129292,559918,92795
1786477476.569298,93,8872,42.21,71,1792,14001,10,21329548,16543848,16274612,129288,559960,92796
1786477477.0929537,89,8872,42.30,71,1822,14001,9,21316276,16544464,16275300,129288,559984,92801
1786477477.6159952,89,8872,42.02,71,1830,14001,12,21218172,16547528,16278632,129288,560038,92803
1786477478.1381137,92,8872,42.90,72,1837,14001,19,21136040,16577400,16281080,129288,560070,92810
1786477478.6680582,82,8872,41.92,71,1785,14001,18,21277052,16596440,16277452,129288,560146,92813
1786477479.2011025,91,8872,42.65,71,1845,14001,18,21173480,16600652,16274884,129288,560146,92813
1786477479.724189,93,8872,41.63,71,1800,14001,25,21222020,16626300,16275832,129276,560172,92817
1786477480.2584257,85,8872,42.57,72,1837,14001,31,21288436,16657204,16268100,129236,560234,92827
1786477480.7823522,94,8872,41.76,71,1822,14001,33,21278564,16659096,16273292,129236,560311,92838
1786477481.3081243,84,8872,41.35,71,1807,14001,33,21293296,16670680,16273296,129232,560311,92839
1786477481.8341432,90,8872,41.38,71,1822,14001,36,21264592,16677808,16276212,129232,560413,92843
1786477482.3574057,95,8872,41.47,72,1792,14001,30,21258180,16686492,16276372,129136,560429,92867
1786477482.8817618,96,8872,42.70,72,1755,14001,25,21260120,16688668,16277548,129136,560484,92867
1786477483.4091856,92,8872,42.62,72,1822,14001,21,21310708,16703360,16281168,129136,560538,92871
1786477483.9332726,97,8872,42.92,72,1815,14001,19,21291632,16710184,16281168,129136,560538,92871
1786477484.4542859,82,8872,42.50,74,1830,14001,17,21301524,16721032,16284592,129136,560588,92875
1786477484.9763594,95,8872,42.37,72,1815,14001,17,21238832,16725044,16284592,129136,560588,92875
1786477485.5052495,93,8872,43.15,72,1837,14001,17,21269404,16733256,16286312,129132,560615,92876
1786477486.028346,98,8872,42.38,72,1792,14001,17,21263484,16734192,16286312,129132,560615,92876
1786477486.5543475,91,8872,42.83,72,1815,14001,17,21235444,16765192,16287532,129132,560634,92878
1786477487.0823216,98,8872,42.21,71,1807,14001,17,21216508,16802372,16289472,129132,560663,92881
1786477487.6074579,97,8872,42.73,71,1777,14001,15,21210124,16806356,16289472,129132,560663,92881
1786477488.1303709,95,8872,42.54,71,1815,14001,17,21188808,16808908,16294964,129132,560749,92883
1786477488.6535933,96,8872,43.69,72,1822,14001,18,21218760,16809720,16299748,129132,560825,92885
1786477489.1803653,89,8872,41.71,71,1822,14001,19,21188096,16836968,16300828,129132,560842,92885
1786477489.7054126,96,8872,42.28,72,1807,14001,21,21146316,16942112,16299752,129132,560842,92885
1786477490.2287428,93,8872,42.47,71,1822,14001,22,21117456,16956664,16300960,129128,560860,92887
1786477490.7546844,95,8872,42.61,72,1785,14001,19,21110552,16957676,16301508,129124,560871,92888
1786477491.2767715,97,8872,43.74,72,1845,14001,17,21068060,16999364,16301508,129124,560871,92888
1786477491.8024676,98,8872,43.01,72,1747,14001,16,21069404,17032360,16302852,129124,560892,92889
1786477492.3246233,96,8872,43.41,72,1822,14001,15,21115016,17069548,16302672,129124,560892,92889
1786477492.8474963,96,8872,43.12,72,1800,14001,16,21098044,17069696,16304144,129124,560915,92889
1786477493.372764,96,8872,41.75,72,1777,14001,15,21092472,17071568,16304144,129124,560915,92889
1786477493.8968318,96,8872,42.68,72,1807,14001,16,21103608,17072400,16305672,129120,560938,92892
1786477494.4217093,96,8872,42.85,71,1822,14001,16,21092560,17073040,16306380,129116,560949,92893
1786477494.9456387,97,8872,43.30,72,1710,14001,16,21117496,17078336,16306380,129116,560949,92893
1786477495.4678392,93,8872,42.27,74,1815,14001,16,21101476,17079932,16306636,129116,560953,92893
1786477495.9919665,97,8872,42.11,72,1785,14001,15,21098452,17090064,16302752,129116,560953,92893
1786477496.5172367,91,8872,43.66,72,1815,14001,15,21077352,17091648,16303328,129116,560962,92893
1786477497.0418973,96,8872,42.88,71,1815,14001,17,21095264,17097376,16303328,129116,560962,92893
1786477497.565682,87,8872,43.16,72,1830,14001,17,21097020,17103932,16303900,129116,560971,92893
1786477498.0879433,94,8872,43.13,72,1770,14001,24,21087968,17104904,16304848,129116,560986,92893
1786477498.6137218,94,8872,42.92,72,1837,14001,22,21047580,17108492,16304848,129116,560986,92893
1786477499.1379035,96,8872,42.20,71,1635,14001,26,21042756,17109272,16304952,129108,560986,92897
1786477499.67297,93,8872,41.70,72,1852,14001,28,21039952,17139476,16304068,129108,560986,92897
1786477500.221778,70,8872,39.34,71,1822,14001,32,20887096,17164612,16231612,129104,573193,92898
1786477500.7488463,79,8874,41.77,72,1747,14001,31,20822644,17175676,16192920,129068,583727,92967
1786477501.2748065,22,8874,42.03,72,1815,14001,19,20737364,17178512,16217348,128500,587428,93280
1786477501.800793,45,8874,44.57,72,1942,14001,11,20740400,17180148,16207736,128424,587857,93431
1786477502.3287034,46,8874,44.98,71,1087,14001,7,20703996,17219336,16103376,128352,588414,93645
1786477502.8589292,45,8874,44.62,72,1282,14001,5,20712480,17220184,15992236,128288,589284,93898
1786477503.3849688,43,8874,44.63,72,1875,14001,3,20709304,17223572,16006932,128236,589682,94005
1786477503.9118948,37,8874,44.91,72,1297,14001,2,20691464,17229396,16018364,128204,589965,94055
1786477504.4400697,42,8874,44.71,72,1845,14001,2,20719484,17231320,15782688,128168,590206,94102
1786477504.974988,38,8874,44.80,72,1350,14001,11,20672712,17234856,15610216,128108,590336,94137
1786477505.515649,33,8874,44.67,73,2010,14001,13,20644876,17249672,15613768,128076,590436,94162
1786477506.0502648,31,8874,44.73,72,1567,14001,21,20586300,17296680,15578600,128044,590608,94182
1786477506.586249,30,8874,44.39,73,2040,14001,23,20548756,17300392,15471952,128020,590717,94197
1786477507.1180162,34,8874,44.91,73,1680,14001,20,20600988,17302520,15356468,127996,590864,94238
1786477507.645317,28,8874,44.58,73,1852,14001,13,20557188,17304088,15357592,127992,590896,94244
1786477508.1770246,31,8874,44.72,73,1762,14001,10,20594016,17306596,15242032,127944,590915,94262
1786477508.7053075,32,8874,44.81,73,1897,14001,8,20559556,17307664,15243252,127920,590944,94271
1786477509.232261,34,8874,44.65,73,1732,14001,6,20537240,17309072,15244340,127872,590963,94292
1786477509.759422,32,8874,44.69,74,1897,14001,6,20506376,17347352,15197376,127836,590983,94305
1786477510.2907853,33,8874,44.79,74,1747,14001,5,20519400,17348052,15109456,127820,591010,94311
1786477510.8182478,31,8874,44.86,74,1860,14001,4,20495816,17349316,15109536,127804,591010,94316
1786477511.3565202,32,8874,44.70,74,1875,14001,3,20532716,17350692,15020936,127768,591035,94329
1786477511.8845904,32,8874,44.60,74,1920,14001,4,20543692,17354696,15021188,127720,591040,94342
1786477512.4103045,29,8874,44.65,74,1867,14001,3,20539828,17355132,15021644,127696,591063,94349
1786477512.9374702,27,8874,44.46,74,1875,14001,4,20532752,17355600,15022564,127648,591082,94363
1786477513.4684865,40,8874,44.87,74,1725,14001,5,20476616,17358160,15023812,127588,591105,94383
1786477513.9943538,37,8874,44.97,74,1672,14001,5,20483516,17360056,15024600,127520,591122,94405
1786477514.521417,35,8874,44.83,74,1777,14001,4,20487856,17368848,15024760,127488,591124,94413
1786477515.0515301,1,8874,42.67,73,1560,14001,4,20558224,17386360,15022116,124500,597405,95165
1786477515.5765374,31,8874,44.54,75,2130,14001,5,20478620,17393016,15022704,124500,597415,95165
1786477516.1085618,72,8874,43.27,73,1335,14001,5,20441392,17395840,15022704,124500,597415,95165
1786477516.6364846,35,8874,45.08,75,1822,14001,5,20165108,17581008,15022704,124500,597415,95165
1786477517.1706278,33,8874,43.67,74,1515,14001,5,20223596,17594592,15022704,124500,597415,95165
1786477517.7004435,36,8874,44.49,75,1807,14001,5,20132528,17599444,15021748,124500,597415,95165
1786477518.228705,45,8874,44.87,74,1440,14001,5,20081284,17614424,15021752,124496,597415,95166
1786477518.755515,37,8874,45.24,75,1785,14001,6,20032028,17615652,15021752,124496,597415,95166
1786477519.2907238,44,8874,44.97,74,1507,14001,5,20147572,17619760,15017052,124496,597415,95166
1786477519.8196723,34,8874,44.42,75,1755,14001,6,20164772,17623272,15006520,124496,597446,95173
1786477520.3505683,39,8874,45.38,75,1680,14001,6,20161660,17629272,15003944,124476,597501,95178
1786477520.878609,33,8874,44.28,75,1620,14001,5,20198248,17626304,14991676,124476,597503,95178
1786477521.4047258,32,8874,44.70,75,1770,14001,4,20183588,17629436,14918032,124476,597503,95178
1786477521.9366045,37,8874,44.97,75,1830,14001,4,20119572,17633016,14918032,124476,597503,95178
1786477522.465633,29,8874,44.93,75,1785,14001,3,20174468,17637556,14886428,124476,597521,95193
1786477522.992821,29,8874,44.68,75,1897,14001,4,20158844,17640260,14887372,124476,597546,95205
1786477523.5198493,27,8874,44.57,75,1860,14001,8,20232188,17639456,14861804,124476,597553,95213
1786477524.0527413,33,8874,44.73,75,1822,14001,9,20204660,17640592,14865140,124472,597640,95239
1786477524.5777495,21,8874,44.23,75,1822,14001,8,20222580,17622524,14833420,127888,597712,95362
1786477525.1042795,36,8874,44.57,75,1845,14001,7,20217132,17624532,14835720,127888,597762,95381
1786477525.6322882,30,8874,44.98,76,1770,14001,8,20194160,17625180,14837144,127888,597797,95396
1786477526.1579223,29,8874,44.54,76,1957,14001,15,20177800,17631724,14824256,141440,597814,95404
1786477526.6919174,36,8874,44.84,75,1582,14001,15,20223768,17577184,14790568,175584,597823,95970
1786477527.2217011,35,8874,44.75,76,1702,14001,19,20246564,17528576,14753024,214004,597855,96034
1786477527.753028,35,8874,44.63,76,1882,14001,35,20264144,17475240,14699476,268044,597865,96051
1786477528.2918777,35,8874,44.78,75,1747,14001,36,20269472,17419960,14648848,319172,597877,96064
1786477528.823837,38,8874,44.96,76,1597,14001,22,20328144,17359192,14643472,324736,597880,96074
1786477529.3590965,0,248,39.76,74,1815,14001,14,20419240,17348244,6962904,324844,597984,96660
1786477529.8768454,0,248,26.92,73,1762,9001,9,20540324,17360572,563848,313072,598389,107887
