unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786477389.8441947,0,2,17.31,70,1755,9001,8,21495380,17409192,13292,0,1122,15
1786477390.3616095,0,5,17.15,69,1755,9001,8,21555700,17413768,267680,0,17297,404
1786477390.8800602,2,190,17.87,70,1755,9001,8,21395236,17422592,417792,0,27691,454
1786477391.399139,0,190,17.12,69,1755,9001,8,21272948,17423680,1873160,0,65378,454
1786477391.9181354,0,190,15.55,69,1755,9001,7,21239512,17424784,12058084,0,224533,454
1786477392.4361134,0,190,14.88,69,1755,9001,8,21216028,17426160,14756960,0,266955,454
1786477392.9562387,0,190,14.94,68,1755,9001,8,21291796,17387552,18184420,0,320881,454
1786477393.4771585,0,190,14.89,68,1755,9001,7,21457876,17273104,19396124,0,339796,454
1786477394.0272074,0,190,14.82,68,1755,9001,7,21667160,17093796,20112576,0,351123,454
1786477394.660191,0,190,14.84,68,1755,9001,7,21952688,16691660,20262604,134096,355798,454
1786477395.23452,0,190,14.81,68,1755,9001,7,22138800,16430264,20677604,147892,362878,460
1786477395.7882235,0,190,14.78,68,1755,9001,8,22280996,16227304,21143364,147904,370444,460
1786477396.3964798,0,190,14.75,68,1755,9001,8,22336840,16131848,21541220,164740,378832,465
1786477397.0072396,0,8106,14.76,68,1755,9001,8,22420268,16002012,21526396,200740,387783,844
1786477397.535402,50,8106,16.48,68,1912,9001,9,22345596,16056616,21353036,200688,389288,2297
1786477398.0543761,52,8106,18.92,68,1800,9001,10,22331840,16067704,21099012,200664,389294,4142
1786477398.5743284,1,8746,22.32,68,1867,9001,20,22225564,16101040,15648544,184252,422552,18110
1786477399.0973883,8,8748,25.11,69,1965,9001,15,22212804,16116812,15548956,183460,425254,55550
1786477399.617616,0,8748,23.09,68,1755,9001,12,22175704,16138804,15523488,183460,425254,55550
1786477400.1384075,0,8748,20.35,68,1755,9001,10,22002520,16183164,15731884,162108,437329,72062
1786477400.6605024,1,8838,19.99,68,1927,9001,9,21616024,16245036,15586216,158452,535309,74141
1786477401.1853895,53,8838,21.41,68,1830,9001,9,21566672,16277144,15437072,158452,538920,74498
1786477401.711706,52,8838,27.94,69,1732,14001,8,21555992,16282532,16286272,158452,556130,74734
1786477402.2354612,44,8838,34.56,69,1800,14001,7,21631636,16285464,17113060,158452,570729,74864
1786477402.76266,21,8870,32.70,69,1777,14001,7,21602136,16289488,17343724,158356,580524,74985
1786477403.2917173,74,8870,30.57,69,1800,9001,8,21581672,16316356,17202236,158356,580696,78110
1786477403.8155923,79,8872,32.03,69,1815,14001,8,21551080,16322672,17155748,158212,582544,78345
1786477404.3395257,97,8872,39.25,72,1830,14001,9,21528172,16324588,17164204,158188,582825,78371
1786477404.8605385,96,8872,41.19,69,1822,14001,9,21472268,16357396,17173372,158184,582985,78377
1786477405.3846152,99,8872,43.73,70,1830,14001,9,21468956,16369460,17180504,158184,583119,78384
1786477405.9065711,93,8872,41.70,70,1830,14001,9,21443576,16387164,17194280,158184,583383,78389
1786477406.4327252,94,8872,42.83,70,1635,14001,9,21427868,16457176,17205300,158184,583563,78394
1786477406.9615676,97,8872,41.33,71,1822,14001,8,21233688,16626404,17205824,158184,583566,78401
1786477407.4867537,97,8872,40.93,70,1552,14001,8,21195884,16628452,17205824,158184,583566,78401
