0.00.539.900 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.657.547 I srv          init: The UI is disabled
0.00.657.552 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.657.732 W srv  llama_server: -----------------
0.00.657.734 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.657.734 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.657.734 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.657.735 W srv  llama_server: -----------------
0.00.659.065 I srv    load_model: loading model '/home/mobrienv/code/nemotron35-bench/models/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4.gguf'
0.01.009.454 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.01.011.246 W model has unused tensor blk.52.nextn.enorm.weight (size = 10752 bytes) -- ignoring
0.01.011.249 W model has unused tensor blk.52.nextn.hnorm.weight (size = 10752 bytes) -- ignoring
0.01.011.251 W model has unused tensor blk.52.nextn.eh_proj.weight (size = 28901376 bytes) -- ignoring
0.01.011.254 W model has unused tensor blk.52.nextn.shared_head_norm.weight (size = 10752 bytes) -- ignoring
0.01.011.256 W model has unused tensor blk.52.attn_norm.weight (size = 10752 bytes) -- ignoring
0.01.011.260 W model has unused tensor blk.52.attn_q.weight (size = 22020096 bytes) -- ignoring
0.01.011.262 W model has unused tensor blk.52.attn_k.weight (size = 1376256 bytes) -- ignoring
0.01.011.264 W model has unused tensor blk.52.attn_v.weight (size = 1376256 bytes) -- ignoring
0.01.011.270 W model has unused tensor blk.52.attn_output.weight (size = 22020096 bytes) -- ignoring
0.01.011.274 W model has unused tensor blk.52.post_attention_norm.weight (size = 10752 bytes) -- ignoring
0.01.011.276 W model has unused tensor blk.52.ffn_gate_inp.weight (size = 688128 bytes) -- ignoring
0.01.011.278 W model has unused tensor blk.52.exp_probs_b.bias (size = 512 bytes) -- ignoring
0.01.011.280 W model has unused tensor blk.52.ffn_down_exps.weight (size = 1277165568 bytes) -- ignoring
0.01.011.281 W model has unused tensor blk.52.ffn_up_exps.weight (size = 1277165568 bytes) -- ignoring
0.01.011.283 W model has unused tensor blk.52.ffn_down_shexp.weight (size = 19955712 bytes) -- ignoring
0.01.011.285 W model has unused tensor blk.52.ffn_up_shexp.weight (size = 19955712 bytes) -- ignoring
0.09.372.009 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.09.380.560 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.09.380.634 I srv  llama_server: model loaded
0.09.380.655 I srv  llama_server: listening on http://127.0.0.1:8080
0.09.380.657 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.09.380.657 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.10.125.408 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.10.125.588 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.14.091.259 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =   1074, progress = 1.00, t =   3.97 s / 270.83 tokens per second
0.17.174.533 I slot print_timing: id  0 | task 0 | n_decoded =    129, tg =  42.98 t/s, tg_3s =  42.98 t/s
0.20.151.027 I slot print_timing: id  0 | task 0 | prompt eval time =    4047.83 ms /  1078 tokens (    3.75 ms per token,   266.32 tokens per second)
0.20.151.033 I slot print_timing: id  0 | task 0 |        eval time =    5977.55 ms /   256 tokens (   23.35 ms per token,    42.83 tokens per second)
0.20.151.034 I slot print_timing: id  0 | task 0 |       total time =   10025.39 ms /  1334 tokens
0.20.151.081 I slot print_timing: id  0 | task 0 |    graphs reused =        254
0.20.154.540 I slot      release: id  0 | task 0 | stop processing: n_tokens = 1333, truncated = 0
0.20.233.898 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 94760274913
0.20.273.442 I slot launch_slot_: id  0 | task 260 | processing task, is_child = 0
0.25.821.899 I slot print_timing: id  0 | task 260 | n_decoded =    132, tg =  43.70 t/s, tg_3s =  43.70 t/s
0.28.712.877 I slot print_timing: id  0 | task 260 | prompt eval time =    2527.61 ms /  1073 tokens (    2.36 ms per token,   424.51 tokens per second)
0.28.712.884 I slot print_timing: id  0 | task 260 |        eval time =    5911.79 ms /   256 tokens (   23.09 ms per token,    43.30 tokens per second)
0.28.712.885 I slot print_timing: id  0 | task 260 |       total time =    8439.40 ms /  1329 tokens
0.28.712.886 I slot print_timing: id  0 | task 260 |    graphs reused =        507
0.28.713.025 I slot      release: id  0 | task 260 | stop processing: n_tokens = 1333, truncated = 0
0.28.771.565 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 94768833397
0.28.843.567 I slot launch_slot_: id  0 | task 519 | processing task, is_child = 0
0.34.496.192 I slot print_timing: id  0 | task 519 | n_decoded =    128, tg =  42.41 t/s, tg_3s =  42.41 t/s
0.37.502.585 I slot print_timing: id  0 | task 519 | prompt eval time =    2634.53 ms /  1073 tokens (    2.46 ms per token,   407.28 tokens per second)
0.37.502.591 I slot print_timing: id  0 | task 519 |        eval time =    6024.45 ms /   256 tokens (   23.53 ms per token,    42.49 tokens per second)
0.37.502.636 I slot print_timing: id  0 | task 519 |       total time =    8658.98 ms /  1329 tokens
0.37.502.639 I slot print_timing: id  0 | task 519 |    graphs reused =        760
0.37.502.796 I slot      release: id  0 | task 519 | stop processing: n_tokens = 1333, truncated = 0
0.37.614.833 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 94777623169
0.37.690.052 I slot launch_slot_: id  0 | task 778 | processing task, is_child = 0
0.41.507.178 I slot print_timing: id  0 | task 778 | prompt processing, n_tokens =   2048, progress = 0.13, t =   3.82 s / 536.53 tokens per second
