unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786476772.4534318,0,2,13.56,61,1755,9001,8,21766112,17813832,13660,0,1167,18
1786476772.9707472,0,164,13.80,61,1755,9001,8,21475996,17814584,424688,0,47705,293
1786476773.4954257,0,164,14.11,61,1755,9001,7,21462204,17803408,8574632,0,184278,293
1786476774.0202782,0,164,13.97,61,1755,9001,8,21686124,17678492,17582612,0,325246,293
1786476774.6193953,0,164,13.38,61,1755,9001,7,21912380,17350072,19921008,0,361863,293
1786476775.220599,0,164,13.36,61,1755,9001,8,22008340,17226088,20088900,0,367447,293
1786476775.81168,0,164,13.37,61,1755,9001,8,22030284,17196484,20471436,0,377372,293
1786476776.4096768,0,164,13.34,61,1755,9001,7,22256920,16879408,20589892,109912,381128,298
1786476776.9927223,0,164,13.36,61,1755,9001,8,22396984,16662328,20991212,128432,388314,318
1786476777.5146618,0,164,13.37,61,1755,9001,8,22616216,16368900,21281900,128432,393164,318
1786476778.135748,22,2600,14.76,61,1912,9001,8,22658256,16204408,21623420,186588,402687,842
1786476778.7616649,0,3238,16.07,61,1822,9001,7,22370008,16447972,16109104,170500,421643,5044
1786476779.2858975,8,3240,18.28,62,2077,9001,7,22242696,16488600,15607468,169232,445299,7270
1786476779.807837,0,3240,16.54,61,1755,9001,8,22242740,16500972,15355376,169232,445299,7270
1786476780.329914,0,3240,14.35,61,1755,9001,8,22178092,16564448,15099148,169232,445299,7270
1786476780.8526976,0,3240,13.40,61,1755,9001,9,22148800,16579544,14864124,159348,453212,10044
1786476781.3767452,4,3330,14.91,61,1905,9001,8,21683740,16589736,14841536,155768,564943,12057
1786476781.9026678,51,3330,18.52,62,1830,9001,8,21683316,16604816,15839012,155720,586993,12274
1786476782.4237366,40,3330,21.23,62,1792,9001,8,21705344,16610932,16268084,155716,604501,12568
1786476782.947707,42,3330,24.96,62,1815,9001,7,21675700,16619300,16778976,155716,616175,12867
1786476783.4707067,46,3330,27.08,62,1807,9001,7,21685860,16622848,17344204,155716,626430,13125
1786476783.9943264,45,3330,28.28,62,1822,9001,7,21666096,16627148,17478840,155716,631532,13422
1786476784.5179021,3,3366,28.48,62,1860,9001,7,21598372,16633588,17550236,155676,645661,13502
1786476785.0423634,77,3366,28.41,63,1875,9001,8,21540880,16639428,17533732,155628,648286,13535
1786476785.5681047,90,3366,32.67,64,1860,9001,8,21521376,16646816,17545760,155628,648558,13552
1786476786.0958111,87,3368,36.90,63,1867,9001,8,21470756,16651088,17627260,154976,665544,13747
1786476786.620834,28,3368,38.26,65,2497,9001,7,21406696,16668084,17628800,154796,665575,13796
1786476787.1441572,20,3368,47.00,66,2685,14001,7,21433992,16671872,17631088,154708,665627,13832
1786476787.6738827,28,3368,56.54,66,2730,9001,8,21422676,16677068,17632052,154636,665643,13854
1786476788.2078776,27,3368,52.15,66,2760,14001,8,21450496,16677748,17639372,154596,665788,13890
1786476788.732906,27,3368,52.71,67,2745,9001,8,21447744,16696732,17555284,154536,665789,13916
1786476789.261142,21,3368,51.69,67,2700,14001,8,21452248,16701820,17481684,154516,666038,14060
1786476789.7858927,24,3368,52.62,67,2707,9001,8,21421724,16730280,17238944,154476,666287,14176
1786476790.317012,22,3368,51.28,67,2722,14001,8,21402360,16751172,17154420,154392,666365,14227
1786476790.8450477,21,3368,52.39,68,2700,14001,7,21450120,16773616,17156080,154356,666431,14269
1786476791.3719656,26,3368,52.65,68,2767,9001,7,21436320,16782672,17161564,154348,666562,14303
1786476791.8999617,21,3368,51.07,68,2670,14001,8,21446080,16788024,17161660,154292,666598,14326
1786476792.4282317,26,3368,53.11,68,2760,9001,7,21447668,16800280,17162568,154240,666644,14346
1786476792.9580574,27,3368,48.76,68,2700,14001,8,21437568,16806844,17168956,154176,666766,14383
1786476793.4851303,22,222,51.60,69,2715,14001,8,21479080,16814972,10893072,149548,666851,14787
1786476794.005082,0,222,41.56,65,1762,9001,8,21452348,16973212,738284,112212,666967,24137
