unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786476836.5163033,0,2,17.98,69,1755,9001,13,22064232,17128996,15132,0,1383,20
1786476837.0334768,0,164,16.45,69,1755,9001,11,21831880,17137068,424740,0,43807,283
1786476837.555327,0,164,15.89,69,1822,9001,9,21739212,17140376,3419000,0,98834,283
1786476838.0753925,0,164,15.31,68,1755,9001,9,21711132,17161996,14552240,0,273087,283
1786476838.59551,0,164,14.80,68,1755,9001,8,21631368,17165036,19034640,0,343554,283
1786476839.116444,0,164,14.89,68,1755,9001,8,21785432,17150452,20372928,0,365209,283
1786476839.701383,0,164,14.62,68,1755,9001,8,21787256,17114188,21318072,0,383594,283
1786476840.256434,0,164,14.55,67,1755,9001,8,21916380,16932872,21473180,0,393334,283
1786476840.807548,36,3220,17.12,68,2137,9001,9,21913232,16915352,16063836,0,398337,293
1786476841.331011,7,3240,21.81,68,2010,9001,8,21777144,16922388,16000036,0,433050,39783
1786476841.8620465,0,3240,22.49,68,1755,9001,8,21769704,16929032,15814620,0,433050,39783
1786476842.3835087,0,3240,20.92,67,1755,9001,8,21750188,16945764,15727780,0,433050,39783
1786476842.9046495,2,3240,19.25,67,1792,9001,13,21667280,16951512,15868408,0,450737,90281
1786476843.4313343,2,3330,18.15,67,1785,9001,10,21299416,16960872,15688776,0,547786,103054
1786476843.955088,38,3330,18.46,68,1800,9001,9,21373180,16901280,16210724,0,560403,103205
1786476844.5545635,7,3330,17.97,67,1777,9001,8,21649944,16543620,16442592,0,564390,103276
1786476845.1908422,8,3330,16.03,67,1755,9001,8,21896528,16154308,16391304,291036,568648,103385
1786476845.8153055,37,3330,18.67,67,1807,9001,9,21880428,16063128,17231204,310392,583751,103902
1786476846.34163,57,3330,23.17,67,1830,9001,8,21935396,16071536,17276420,310256,585441,104250
1786476846.8667796,60,3330,29.23,68,1837,9001,8,21925704,16084636,17292700,310248,586574,104577
1786476847.3917608,7,3330,32.35,68,1867,9001,8,21916860,16089708,17320392,308612,588033,105097
1786476847.918723,74,3366,29.56,68,1867,9001,8,21854416,16097792,17404048,307608,604737,105364
1786476848.4439657,83,3366,32.08,69,1852,9001,8,21874128,16101848,17417492,307604,605197,105375
1786476848.9676652,94,3366,38.06,68,1875,9001,8,21891776,16105152,17408624,307436,605902,105424
1786476849.4897053,6,3368,38.21,68,2070,14001,8,21797896,16119592,17481664,301692,618845,106871
1786476850.0187194,2,3368,35.94,68,1965,14001,8,21747508,16132956,17469996,301664,618906,106922
1786476850.5468717,11,3368,32.31,68,2047,9001,8,21720252,16139416,17470092,301628,618910,106933
1786476851.0727262,10,3368,29.23,68,2085,9001,8,21705952,16140056,17475568,301604,619001,106941
1786476851.596787,5,3368,28.34,68,2032,9001,7,21689824,16177588,17478344,301576,619052,106954
1786476852.1275356,3,3368,27.19,68,2137,9001,7,21707860,16222592,17478352,301568,619052,106956
1786476852.6497502,7,3368,25.11,68,2122,9001,7,21685852,16227932,17483848,301532,619151,106976
1786476853.1769698,10,3368,25.04,68,2145,9001,7,21680676,16228768,17483872,301508,619151,106982
1786476853.7094498,6,3368,26.71,68,2092,9001,7,21600832,16409216,17483892,301488,619151,106987
1786476854.231864,10,3368,23.20,68,1927,9001,8,21674876,16363040,17459520,319540,619151,106992
1786476854.7559352,3,3368,23.16,68,2010,9001,7,21610996,16359388,17414832,347196,619151,107000
