unix_s,gpu_util_pct,gpu_mem_mib,gpu_power_w,gpu_temp_c,gpu_sm_mhz,gpu_mem_mhz,amd_busy_pct,mem_available_kib,swap_free_kib,proc_rss_kib,proc_swap_kib,proc_minflt,proc_majflt
1786477054.6551874,0,2,22.01,70,1762,9001,27,22008056,16853172,13228,0,1142,24
1786477055.1740627,0,25,18.65,69,1755,9001,25,21981016,16861048,314092,0,16389,634
1786477055.7020483,2,190,17.93,69,1770,9001,21,21689084,16865916,799196,0,44115,651
1786477056.2310681,0,190,17.63,69,1755,9001,17,21672940,16888728,4949916,0,109465,651
1786477056.7482634,0,190,15.92,68,1755,9001,14,21745304,16889700,15708472,0,278637,651
1786477057.2650476,0,190,14.89,68,1755,9001,12,21867648,16887568,19375620,0,337933,651
1786477057.8742282,0,190,14.69,68,1755,9001,15,21831052,16897908,19937356,0,349151,651
1786477058.4012184,0,190,14.71,68,1755,9001,20,21861416,16876172,21051980,0,368507,651
1786477058.932154,0,190,14.66,68,1755,9001,20,22025472,16703236,21407048,0,374462,651
1786477059.498156,0,9478,14.67,68,1755,9001,24,22080844,16593652,21364024,0,385295,794
1786477060.0271595,39,9478,16.18,68,1792,9001,24,22007616,16600632,21179672,0,387066,1214
1786477060.5505188,52,9478,20.06,68,1792,9001,18,22015728,16605744,21171684,0,390921,1731
1786477061.075145,49,9630,24.11,68,1920,9001,14,22007996,16613012,9043584,0,392138,1838
1786477061.5954716,9,10102,25.15,68,1867,9001,16,21911748,16615280,8670548,0,429458,3120
1786477062.1172874,0,10102,23.14,68,1755,9001,20,21881748,16622964,8421120,0,429458,3120
1786477062.6365623,0,10102,22.55,68,1755,9001,22,21886680,16631304,8172760,0,429465,3121
1786477063.161279,0,10192,19.03,68,1755,9001,18,21766940,16541688,8404848,18616,492984,4159
1786477063.7632976,1,10192,16.64,67,1777,9001,20,21803332,16213072,8525788,111208,547587,4495
1786477064.3493106,11,10192,24.56,68,1785,14001,18,21986644,16000500,8617204,207220,551453,4717
1786477064.9213338,42,10192,30.34,68,1807,14001,18,21860200,16051496,9076524,211268,568088,5019
1786477065.444396,44,10192,28.20,68,1800,14001,17,21827936,16072236,9696392,211232,583531,5305
1786477065.9693885,29,10192,28.79,68,1785,14001,17,21802396,16208856,10227280,209624,594754,6030
1786477066.4993603,86,10192,35.16,70,1875,14001,14,21712776,16276496,10296936,209376,607920,6171
1786477067.0284,80,10226,40.96,70,1845,14001,12,21628876,16302572,10407584,205040,628565,7312
1786477067.5774353,30,10226,49.15,73,2565,14001,14,21714652,16232196,10386180,226980,628573,7355
1786477068.117509,31,10226,62.49,73,2640,14001,18,21736456,16179144,10362392,251520,628586,7393
1786477068.6565394,31,10226,71.01,74,2647,14001,20,21778896,16123480,10352276,266032,628663,7421
1786477069.1907952,29,10226,70.72,74,2625,14001,23,21805840,16108360,10286756,304060,628729,7446
1786477069.728765,22,10226,67.89,73,2557,14001,22,21780572,16090344,10210824,382928,628782,7469
1786477070.2957962,24,10226,62.09,74,2452,14001,23,21739832,16096312,10135112,463416,628868,7485
1786477070.8467097,16,10226,58.51,74,2362,14001,26,21703704,16075696,10038612,562896,628921,7504
1786477071.4173255,11,10226,50.36,72,2182,9001,29,21788624,15970380,9998840,602548,628946,7531
1786477071.997395,33,10226,45.53,74,2295,14001,25,21740692,15961012,9962928,622852,629060,7758
1786477072.537613,25,10226,51.54,75,2460,14001,19,21794624,15980460,9971368,619396,629201,8691
1786477073.065834,23,10226,63.72,75,2565,14001,20,21785320,15981888,9975300,619364,629322,8732
1786477073.5955226,30,246,66.82,76,2602,14001,19,21783280,16011924,1353428,612292,629401,9734
1786477074.115955,0,220,46.48,71,1755,9001,20,21944668,16354580,0,0,629983,23565
